Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,State,Category,Sub_Category,Product,Quantity,Unit_Price,Sales,Discount,Profit,Shipping_Mode,Payment_Mode,Customer_Rating,Delivery_Days,Returned
ORD101943,2025-06-13,CUST01316,Consumer,West,Gujarat,Technology,Phones,Smartphone A,4,375.21,1353.05,0.098,256.45,Standard,Net Banking,3.4,8,No
ORD100261,2023-10-07,CUST01325,Small Business,South,Telangana,Technology,Laptops,Business Laptop,1,1533.91,962.72,0.468,-23.88,Express,UPI,4.1,3,No
ORD102367,2024-11-09,CUST01041,Corporate,South,Telangana,Technology,Accessories,Keyboard,2,653.77,1200.4,0.222,98.53,Standard,Net Banking,4.2,4,No
ORD102040,2023-04-11,CUST01337,Consumer,South,Karnataka,Technology,Laptops,Laptop Pro,1,1110.72,1064.84,0.096,147.01,Standard,UPI,4.3,4,No
ORD100690,2023-04-06,CUST01210,Corporate,South,Karnataka,Technology,Accessories,Keyboard,9,719.25,6222.83,0.093,1009.75,Same Day,Credit Card,4.7,1,No
ORD100902,2024-10-06,CUST01166,Consumer,West,Goa,Furniture,Chairs,Ergonomic Chair,4,693.99,2264.01,0.309,99.5,Standard,UPI,3.5,4,No
ORD102027,2025-04-01,CUST01223,Corporate,East,Odisha,Furniture,Furnishings,Desk Lamp,1,337.71,298.68,0.166,37.65,Standard,Credit Card,4.4,4,No
ORD100139,2024-03-21,CUST01539,Small Business,North,Delhi,Furniture,Furnishings,Curtains,1,291.68,305.82,0.011,80.67,Standard,Credit Card,4.7,3,No
ORD101918,2023-02-28,CUST01480,Consumer,North,Haryana,Office Supplies,Binders,Document Folder,3,93.88,178.88,0.365,15.98,Standard,UPI,3.9,8,No
ORD101829,2025-12-12,CUST01176,Small Business,North,Uttar Pradesh,Technology,Laptops,Laptop Pro,1,1278.77,1324.8,0.122,167.59,Standard,UPI,3.6,8,No
ORD101574,2024-11-18,CUST01440,Corporate,South,Telangana,Furniture,Tables,Study Table,2,293.43,484.19,0.301,56.99,Standard,UPI,3.1,7,No
ORD100320,2025-11-02,CUST01346,Consumer,West,Rajasthan,Office Supplies,Stationery,Stapler,2,118.43,238.99,0.145,66.2,Standard,COD,3.4,7,No
ORD100654,2023-01-02,CUST01310,Consumer,West,Rajasthan,Technology,Accessories,Headset,10,602.14,4390.64,0.271,396.71,Standard,UPI,3.2,8,No
ORD102138,2023-12-29,CUST01254,Consumer,East,West Bengal,Technology,Printers,Laser Printer,2,807.27,1841.25,0.034,467.46,Same Day,COD,3.8,1,No
ORD102335,2023-05-21,CUST01203,Consumer,East,West Bengal,Office Supplies,Stationery,Labels,1,401.32,334.6,0.213,48.15,Standard,Net Banking,4.2,4,No
ORD100559,2024-04-11,CUST01233,Corporate,South,Andhra Pradesh,Furniture,Tables,Conference Table,1,572.9,510.26,0.16,100.8,Standard,Credit Card,3.6,7,No
ORD100113,2024-07-05,CUST01051,Corporate,East,Bihar,Furniture,Chairs,Visitor Chair,5,779.7,3523.84,0.096,552.03,Express,Net Banking,4.3,3,No
ORD100532,2023-02-13,CUST01597,Corporate,West,Maharashtra,Office Supplies,Stationery,Stapler,1,180.09,126.77,0.296,5.76,Standard,UPI,3.1,8,Yes
ORD100225,2025-01-26,CUST01192,Consumer,West,Rajasthan,Furniture,Furnishings,Curtains,4,681.78,2417.52,,328.61,Standard,UPI,,3,No
ORD100724,2024-01-16,CUST01211,Corporate,South,Andhra Pradesh,Office Supplies,Binders,File Folder,3,224.89,486.97,0.278,68.51,Standard,Net Banking,4.3,6,No
ORD102441,2023-08-21,CUST01209,Consumer,West,Rajasthan,Furniture,Chairs,Office Chair,4,1740.12,6008.65,0.137,825.44,Standard,UPI,4.4,3,No
ORD102584,2024-04-19,CUST01207,Small Business,South,Karnataka,Office Supplies,Paper,Premium Paper,4,135.58,416.86,0.275,51.09,Standard,Credit Card,4.6,5,No
ORD101434,2023-04-14,CUST01249,Corporate,East,Odisha,Technology,Laptops,Business Laptop,4,1231.78,3890.24,0.255,264.57,Express,UPI,4.2,2,Yes
ORD102342,2023-08-20,CUST01183,Corporate,South,Telangana,Technology,Printers,Laser Printer,6,534.89,2254.74,0.297,-71.82,Standard,COD,3.9,7,Yes
ORD101459,2025-01-18,CUST01318,Small Business,West,Goa,Furniture,Chairs,Ergonomic Chair,2,327.11,610.78,0.066,122.41,Standard,COD,4.0,4,No
ORD102716,2024-08-21,CUST01179,Small Business,South,Andhra Pradesh,Technology,Accessories,Headset,3,1504.62,3193.39,0.293,-19.72,Standard,COD,4.4,4,No
ORD100847,2025-01-12,CUST01234,Consumer,West,Goa,Office Supplies,Paper,Notebooks,9,232.49,1698.63,0.188,390.45,Standard,Net Banking,3.7,8,No
ORD100194,2023-06-16,CUST01467,Consumer,North,Delhi,Furniture,Furnishings,Desk Lamp,6,784.13,3324.53,0.293,532.23,Standard,UPI,3.7,7,No
ORD101465,2025-05-24,CUST01241,Consumer,West,Gujarat,Furniture,Tables,Conference Table,2,377.82,725.91,0.094,108.75,Standard,UPI,4.2,4,No
ORD100947,2023-01-14,CUST01100,Consumer,North,Delhi,Office Supplies,Binders,File Folder,3,99.56,263.62,0.117,68.62,Standard,Net Banking,3.6,4,Yes
ORD102022,2023-10-26,CUST01520,Corporate,North,Delhi,Office Supplies,Stationery,Stapler,7,129.63,796.19,0.256,127.31,Express,Credit Card,4.0,2,No
ORD101630,2024-06-15,CUST01176,Corporate,South,Telangana,Technology,Printers,Laser Printer,7,586.09,3321.64,0.19,313.55,Same Day,COD,4.4,1,No
ORD100118,2023-10-19,CUST01248,Corporate,West,Maharashtra,Technology,Phones,Smartphone C,1,1178.72,972.51,0.301,16.86,Standard,Net Banking,4.6,4,No
ORD100646,2023-04-10,CUST01511,Small Business,East,Odisha,Furniture,Tables,Work Desk,6,631.29,3740.81,0.068,773.81,Standard,Credit Card,3.8,4,No
ORD101871,2023-08-08,CUST01446,Consumer,West,Goa,Technology,Printers,Laser Printer,4,1376.14,5321.24,0.033,794.68,Standard,Net Banking,4.4,3,No
ORD100004,2023-02-28,CUST01116,Consumer,West,Gujarat,Furniture,Bookcases,Wooden Bookcase,1,322.97,297.6,0.079,58.12,Standard,UPI,4.2,6,No
ORD100075,2024-05-11,CUST01101,Consumer,East,West Bengal,Office Supplies,Binders,File Folder,5,126.38,589.72,0.12,94.59,Standard,UPI,4.3,5,No
ORD101756,2023-06-14,CUST01167,Consumer,North,Haryana,Technology,Printers,Laser Printer,4,592.28,1901.7,0.197,160.16,Express,UPI,4.0,3,No
ORD100468,2025-02-02,CUST01398,Small Business,South,Andhra Pradesh,Office Supplies,Stationery,Labels,5,153.49,716.4,0.067,175.57,Standard,UPI,4.0,3,No
ORD100006,2023-08-30,CUST01352,Corporate,North,Uttar Pradesh,Office Supplies,Stationery,Markers,2,335.17,604.17,0.099,104.18,Standard,COD,3.9,4,No
ORD101247,2023-08-28,CUST01034,Corporate,North,Delhi,Furniture,Furnishings,Curtains,7,407.66,2330.09,0.183,449.5,Standard,UPI,3.8,8,No
ORD100920,2023-04-12,CUST01088,Small Business,East,Bihar,Technology,Accessories,Wireless Mouse,3,518.62,1171.6,0.29,88.51,Express,COD,4.3,2,Yes
ORD100229,2024-11-09,CUST01282,Corporate,South,Tamil Nadu,Furniture,Furnishings,Curtains,3,1168.5,3368.65,0.186,150.62,Express,Credit Card,4.2,1,No
ORD101064,2025-03-11,CUST01129,Consumer,North,Uttar Pradesh,Office Supplies,Storage,Organizer,7,129.22,788.32,0.178,184.55,Same Day,Credit Card,4.0,1,No
ORD100243,2023-05-20,CUST01173,Consumer,North,Punjab,Technology,Accessories,Headset,3,271.58,635.63,0.264,-3.9,Standard,Net Banking,5.0,3,No
ORD102292,2024-04-25,CUST01576,Consumer,North,Punjab,Technology,Laptops,Laptop Air,2,990.49,2003.0,0.046,169.65,Standard,Net Banking,3.8,5,No
ORD101161,2024-07-20,CUST01311,Consumer,North,Punjab,Technology,Printers,Laser Printer,1,721.73,635.94,,42.19,Standard,UPI,,6,No
ORD102527,2024-11-14,CUST01135,Consumer,South,Andhra Pradesh,Furniture,Bookcases,Metal Bookcase,6,871.38,5335.27,0.135,693.37,Standard,Credit Card,3.5,7,No
ORD101527,2024-05-06,CUST01582,Consumer,South,Andhra Pradesh,Office Supplies,Stationery,Labels,2,156.13,240.7,0.273,30.0,Standard,Credit Card,4.2,3,No
ORD101606,2025-04-12,CUST01035,Corporate,North,Uttar Pradesh,Furniture,Tables,Work Desk,7,517.83,2704.66,0.296,168.83,Standard,UPI,4.1,3,No
ORD102799,2025-08-16,CUST01431,Small Business,West,Gujarat,Technology,Phones,Smartphone C,2,731.58,1351.37,0.076,273.75,Express,Net Banking,3.9,3,No
ORD102340,2024-11-23,CUST01483,Consumer,West,Goa,Furniture,Bookcases,Wooden Bookcase,5,845.02,4480.1,,804.54,Standard,UPI,3.5,4,No
ORD102733,2025-06-08,CUST01094,Consumer,West,Gujarat,Office Supplies,Paper,Notebooks,3,131.46,341.0,0.135,56.94,Same Day,Credit Card,4.3,1,No
ORD101990,2024-08-09,CUST01562,Consumer,East,Jharkhand,Technology,Phones,Smartphone B,4,1926.02,6870.39,0.108,873.4,Standard,Credit Card,3.4,7,No
ORD102365,2023-03-19,CUST01155,Corporate,South,,Technology,Phones,Smartphone B,5,830.67,3901.22,0.114,637.25,Standard,COD,3.6,6,No
ORD101976,2025-11-21,CUST01184,Consumer,West,Goa,Office Supplies,Storage,Organizer,4,148.77,638.2,0.091,142.19,Standard,UPI,3.9,6,No
ORD101762,2024-05-11,CUST01043,Consumer,North,Uttar Pradesh,Furniture,Bookcases,Metal Bookcase,1,406.33,368.2,0.145,54.76,Express,UPI,3.9,3,No
ORD101306,2024-07-06,CUST01468,Corporate,West,Goa,Office Supplies,Storage,Storage Box,1,271.75,222.14,0.183,49.1,Same Day,Credit Card,5.0,1,Yes
ORD101542,2023-06-08,CUST01146,Consumer,North,Delhi,Technology,Printers,Laser Printer,10,1495.92,12229.91,0.182,1065.84,Standard,Credit Card,3.7,8,No
ORD100623,2025-12-26,CUST01373,Consumer,South,Karnataka,Office Supplies,Stationery,Labels,4,104.57,438.78,0.111,67.09,Standard,UPI,3.5,4,No
ORD102326,2024-12-11,CUST01090,Small Business,North,Haryana,Furniture,Furnishings,Curtains,8,336.43,2363.88,0.256,279.34,Standard,COD,3.5,5,No
ORD101494,2023-09-04,CUST01310,Consumer,East,Jharkhand,Technology,Laptops,Business Laptop,3,859.4,2094.76,0.188,120.38,Standard,UPI,2.8,9,No
ORD100111,2023-11-05,CUST01260,Small Business,East,Jharkhand,Technology,Laptops,Business Laptop,3,516.11,1790.92,0.02,254.18,Same Day,Credit Card,4.5,1,No
ORD102277,2023-07-11,CUST01431,Consumer,South,Andhra Pradesh,Technology,Phones,Smartphone A,6,912.57,4991.14,0.088,905.24,Express,UPI,4.9,1,No
ORD101170,2025-05-13,CUST01328,Corporate,West,Rajasthan,Office Supplies,Paper,A4 Paper,2,70.57,114.69,0.233,11.73,Standard,Net Banking,3.8,6,No
ORD102474,2024-10-11,CUST01059,Consumer,West,Maharashtra,Office Supplies,Binders,Ring Binder,2,175.09,312.78,0.243,32.91,Standard,UPI,3.8,4,No
ORD100233,2024-11-16,CUST01234,Small Business,North,Uttar Pradesh,Office Supplies,Storage,Storage Box,5,470.08,2241.26,0.192,440.99,Express,Credit Card,4.1,3,No
ORD100067,2023-07-27,CUST01022,Consumer,South,Karnataka,Technology,Phones,Smartphone C,1,737.96,696.87,0.056,184.57,Express,Credit Card,4.2,2,No
ORD102722,2025-02-19,CUST01318,Corporate,North,Haryana,Office Supplies,Paper,Premium Paper,1,213.61,190.33,0.109,45.6,Express,Credit Card,4.8,1,No
ORD102073,2025-04-09,CUST01417,Corporate,South,Telangana,Furniture,Furnishings,Curtains,8,526.9,3912.39,0.124,645.28,Standard,UPI,4.1,5,No
ORD102193,2024-04-14,CUST01346,Consumer,West,Gujarat,Office Supplies,Storage,Storage Box,3,514.58,1413.84,0.136,401.08,Express,Credit Card,5.0,3,No
ORD100537,2023-06-24,CUST01545,Consumer,West,Goa,Office Supplies,Binders,Document Folder,8,215.15,1578.92,0.083,368.38,Standard,UPI,4.5,6,No
ORD100126,2024-09-12,CUST01304,Corporate,West,Gujarat,Furniture,Tables,Conference Table,4,661.47,1909.51,0.278,260.44,Express,Credit Card,4.1,2,No
ORD102134,2023-04-18,CUST01056,Consumer,South,Karnataka,Technology,Laptops,Laptop Air,4,1543.04,5602.84,0.144,690.53,Standard,Credit Card,3.9,8,No
ORD101255,2023-10-27,CUST01388,Consumer,South,Tamil Nadu,Technology,Phones,Smartphone A,4,1592.77,5583.49,0.257,-30.27,Standard,Credit Card,3.6,8,Yes
ORD102497,2024-11-14,CUST01426,Corporate,South,Karnataka,Office Supplies,Paper,Notebooks,7,90.0,713.67,0.04,155.34,Express,UPI,4.4,1,No
ORD101977,2025-12-04,CUST01420,Consumer,West,Maharashtra,Furniture,Furnishings,Curtains,3,881.64,2895.7,0.072,575.81,Express,Credit Card,4.6,1,No
ORD102475,2025-02-23,CUST01160,Consumer,East,Jharkhand,Office Supplies,Paper,A4 Paper,6,178.82,900.99,0.16,203.28,Standard,Net Banking,4.3,5,No
ORD102339,2025-10-22,CUST01044,Consumer,South,Karnataka,Office Supplies,Storage,Storage Box,6,217.18,1298.35,0.156,267.14,Standard,UPI,3.5,8,No
ORD102076,2023-12-05,CUST01200,Consumer,North,Uttar Pradesh,Technology,Accessories,Keyboard,1,1568.01,1608.19,0.131,186.33,Standard,UPI,3.6,8,Yes
ORD100485,2024-06-12,CUST01388,Consumer,South,Tamil Nadu,Office Supplies,Paper,Notebooks,3,185.66,518.34,0.069,82.14,Express,Credit Card,4.5,2,No
ORD101655,2024-03-04,CUST01274,Consumer,North,Haryana,Furniture,Chairs,Visitor Chair,5,519.41,2642.74,0.04,481.51,Standard,Credit Card,4.3,6,No
ORD102885,2023-09-13,CUST01527,Consumer,West,Rajasthan,Office Supplies,Binders,Document Folder,3,281.87,792.04,0.063,257.64,Express,UPI,4.4,1,No
ORD102705,2023-09-28,CUST01065,Corporate,North,Punjab,Furniture,Bookcases,Wooden Bookcase,8,517.25,3551.43,0.142,369.19,Standard,COD,3.7,7,No
ORD102418,2023-10-12,CUST01109,Consumer,East,Bihar,Office Supplies,Binders,File Folder,1,297.19,284.57,,63.76,Same Day,Net Banking,4.4,2,No
ORD101775,2023-06-13,CUST01522,Small Business,South,Andhra Pradesh,Technology,Laptops,Laptop Air,3,1110.54,2653.66,0.203,354.79,Standard,UPI,4.1,3,No
ORD100919,2023-10-22,CUST01294,Consumer,West,Goa,Office Supplies,Stationery,Markers,2,276.37,555.04,0.149,93.28,Standard,COD,4.1,4,No
ORD101647,2025-09-07,CUST01141,Consumer,North,Uttar Pradesh,Office Supplies,Binders,Document Folder,3,63.41,162.93,0.144,32.46,Standard,UPI,4.1,7,No
ORD101027,2024-02-11,CUST01132,Corporate,North,Haryana,Technology,Phones,Smartphone B,2,199.4,311.32,0.219,22.25,Standard,UPI,3.7,3,No
ORD101031,2024-02-17,CUST01387,Consumer,West,Goa,Furniture,Chairs,Visitor Chair,4,496.85,1547.98,0.221,168.2,Standard,COD,3.7,7,No
ORD100883,2023-08-15,CUST01034,Consumer,South,Karnataka,Office Supplies,Paper,Premium Paper,4,96.64,379.15,0.019,113.15,Standard,UPI,4.2,6,No
ORD101336,2024-12-28,CUST01492,Consumer,North,Uttar Pradesh,Furniture,Furnishings,Whiteboard,1,480.69,542.76,0.043,111.91,Express,Credit Card,3.8,3,No
ORD102235,2025-01-18,CUST01594,Consumer,North,Uttar Pradesh,Technology,Phones,Smartphone C,4,808.37,2663.5,0.176,154.1,Express,UPI,4.3,1,No
ORD100365,2025-04-14,CUST01597,Consumer,North,Uttar Pradesh,Furniture,Furnishings,Curtains,1,425.35,392.18,0.13,76.51,Standard,COD,3.6,9,No
ORD102126,2024-06-15,CUST01186,Small Business,North,Haryana,Technology,Printers,Inkjet Printer,1,643.56,513.49,0.202,46.18,Standard,,4.7,3,No
ORD100028,2023-08-23,CUST01439,Consumer,South,Andhra Pradesh,Technology,Printers,Inkjet Printer,2,1526.28,2736.39,0.104,243.87,Standard,Credit Card,3.8,7,No
ORD100474,2023-04-29,CUST01230,Consumer,South,Karnataka,Technology,Accessories,Wireless Mouse,2,575.06,739.6,0.393,-31.88,Standard,COD,3.8,5,No
ORD100526,2023-09-13,CUST01561,Small Business,South,Karnataka,Technology,Phones,Smartphone B,1,540.21,505.71,0.064,64.73,Standard,UPI,3.4,5,No
ORD100726,2023-03-19,CUST01273,Corporate,West,Goa,Furniture,Chairs,Ergonomic Chair,1,332.31,315.43,0.105,66.71,Standard,UPI,4.6,5,No
ORD100056,2025-03-09,CUST01502,Consumer,East,Jharkhand,Technology,Laptops,Laptop Air,5,1019.94,4878.81,0.097,766.71,Standard,COD,4.3,3,No
ORD100639,2024-07-12,CUST01407,Consumer,West,Gujarat,Furniture,Chairs,Visitor Chair,3,262.59,730.05,0.073,127.84,Express,Net Banking,4.7,1,Yes
ORD100303,2023-10-15,CUST01254,Consumer,North,Punjab,Technology,Printers,Inkjet Printer,3,351.27,1165.32,0.063,185.95,Express,UPI,3.8,2,No
ORD102622,2023-12-12,CUST01253,Corporate,North,Delhi,Technology,Accessories,USB Hub,2,738.66,1558.13,0.106,230.64,Express,UPI,4.4,3,No
ORD101277,2024-07-20,CUST01286,Corporate,North,Punjab,Furniture,Bookcases,Wooden Bookcase,2,297.79,447.2,0.249,41.67,Standard,UPI,3.8,8,Yes
ORD102650,2024-08-30,CUST01021,Consumer,North,Punjab,Technology,Laptops,Business Laptop,2,1130.94,2098.26,0.072,376.09,Standard,UPI,3.2,7,No
ORD100625,2025-02-08,CUST01491,Consumer,East,Jharkhand,Furniture,Tables,Work Desk,8,220.14,1616.36,0.082,321.34,Express,Credit Card,4.5,1,No
ORD102056,2024-04-23,CUST01336,Consumer,East,Bihar,Technology,Laptops,Laptop Pro,1,884.53,890.46,0.05,159.96,Standard,COD,4.1,4,No
ORD101281,2025-03-02,CUST01034,Consumer,East,Bihar,Furniture,Bookcases,Wooden Bookcase,6,1497.13,8227.56,0.136,962.6,Standard,Net Banking,4.2,6,No
ORD101050,2025-11-18,CUST01113,Small Business,South,Andhra Pradesh,Office Supplies,Stationery,Stapler,4,58.69,220.77,0.203,38.95,Standard,COD,3.3,8,No
ORD100337,2025-08-28,CUST01192,Consumer,North,,Technology,Accessories,Headset,2,589.73,1124.78,0.046,161.6,Standard,UPI,4.4,3,No
ORD100048,2024-09-30,CUST01070,Consumer,North,Delhi,Furniture,Furnishings,Whiteboard,2,658.5,1114.14,0.154,122.79,Standard,UPI,5.0,6,No
ORD100107,2024-04-15,CUST01336,Corporate,West,Maharashtra,Office Supplies,Binders,Document Folder,4,246.1,803.51,0.23,108.45,Standard,Net Banking,3.9,6,No
ORD101080,2024-01-21,CUST01314,Corporate,South,Telangana,Technology,Accessories,USB Hub,2,354.3,453.08,0.361,-3.73,Express,Net Banking,3.8,3,No
ORD101145,2023-09-11,CUST01464,Corporate,South,Tamil Nadu,Office Supplies,Binders,Ring Binder,2,370.74,2685.38,0.16,354.75,Standard,Credit Card,4.4,3,No
ORD102399,2025-11-22,CUST01540,Corporate,North,Haryana,Technology,Phones,Smartphone B,4,638.4,2690.44,0.107,477.89,Standard,Credit Card,,5,Yes
ORD101837,2024-11-20,CUST01291,Consumer,West,Goa,Technology,Laptops,Laptop Air,4,1069.02,4082.81,0.191,604.16,Same Day,,4.6,1,No
ORD101754,2024-01-05,CUST01384,Consumer,West,Goa,Technology,Laptops,Laptop Pro,8,552.56,3574.96,0.191,576.56,Standard,Net Banking,3.6,7,No
ORD101102,2024-08-11,CUST01185,Consumer,East,Odisha,Technology,Accessories,Headset,1,710.23,619.12,0.128,98.42,Standard,UPI,2.9,9,No
ORD101969,2025-12-10,CUST01234,Consumer,South,Karnataka,Office Supplies,Storage,Filing Cabinet,1,198.66,211.49,0.098,48.39,Standard,Net Banking,4.1,6,No
ORD100524,2023-08-18,CUST01346,Consumer,South,Andhra Pradesh,Technology,Printers,Inkjet Printer,5,1421.19,6815.93,0.041,820.97,Standard,UPI,4.6,4,No
ORD101429,2024-08-03,CUST01215,Small Business,North,Haryana,Technology,Phones,Smartphone A,7,466.86,3142.47,0.038,324.39,Standard,Credit Card,4.0,4,No
ORD102621,2023-06-12,CUST01249,Corporate,North,Haryana,Office Supplies,Paper,Notebooks,2,89.6,93.71,0.477,7.22,Same Day,Credit Card,4.7,2,No
ORD100604,2024-08-29,CUST01349,Consumer,South,Tamil Nadu,Furniture,Chairs,Ergonomic Chair,5,438.3,1659.66,0.243,153.72,Standard,Credit Card,3.0,6,No
ORD101490,2024-10-22,CUST01487,Corporate,West,Goa,Office Supplies,Storage,Storage Box,4,157.28,549.49,0.26,79.69,Standard,UPI,3.9,6,No
ORD102966,2025-01-29,CUST01200,Consumer,South,Karnataka,Furniture,Furnishings,Curtains,1,191.99,188.57,0.018,45.02,Standard,Credit Card,3.9,3,No
ORD100061,2024-07-18,CUST01025,Corporate,West,Goa,Office Supplies,Storage,Filing Cabinet,2,59.69,99.06,0.17,25.14,Same Day,UPI,5.0,1,No
ORD102764,2023-09-07,CUST01128,Consumer,West,Gujarat,Office Supplies,Storage,Organizer,6,87.15,499.77,0.044,122.42,Standard,Net Banking,,8,No
ORD100672,2024-10-07,CUST01305,Corporate,East,Bihar,Furniture,Furnishings,Desk Lamp,1,321.77,272.44,0.282,5.27,Express,COD,4.3,3,No
ORD100093,2024-04-27,CUST01258,Consumer,North,Delhi,Furniture,Chairs,Visitor Chair,2,1016.17,2144.35,0.005,460.76,Standard,COD,3.4,8,Yes
ORD100667,2024-10-21,CUST01113,Corporate,East,West Bengal,Office Supplies,Storage,Storage Box,6,149.42,926.78,0.124,188.85,Express,Credit Card,5.0,3,No
ORD101888,2025-06-21,CUST01501,Small Business,West,Gujarat,Office Supplies,Paper,A4 Paper,3,284.22,696.28,0.183,147.56,Standard,UPI,3.8,8,No
ORD100281,2025-01-06,CUST01021,Small Business,North,Delhi,Office Supplies,Storage,Filing Cabinet,7,153.8,1021.45,0.051,253.96,Standard,Net Banking,3.4,9,No
ORD101720,2023-03-12,CUST01267,Corporate,North,Uttar Pradesh,Technology,Printers,Laser Printer,4,258.45,946.49,0.136,210.06,Express,UPI,4.1,3,No
ORD100360,2025-11-19,CUST01338,Corporate,North,Punjab,Office Supplies,Stationery,Pens,2,255.19,518.77,0.139,140.39,Standard,Net Banking,3.0,7,No
ORD100900,2025-07-25,CUST01320,Consumer,West,Maharashtra,Technology,Printers,Inkjet Printer,2,1234.12,2304.64,0.066,460.23,Standard,Credit Card,3.9,5,No
ORD101936,2024-04-04,CUST01432,Consumer,South,Tamil Nadu,Furniture,Furnishings,Desk Lamp,2,309.26,605.77,0.076,123.74,Standard,UPI,3.4,8,No
ORD101995,2024-06-22,CUST01484,Consumer,South,Tamil Nadu,Furniture,Chairs,Ergonomic Chair,2,560.84,683.25,0.391,0.32,Standard,UPI,3.9,5,No
ORD102994,2025-08-07,CUST01376,Consumer,East,Jharkhand,Office Supplies,Binders,Ring Binder,2,148.93,293.11,0.016,83.61,Standard,COD,3.9,7,No
ORD100761,2023-12-30,CUST01395,Consumer,East,Odisha,Office Supplies,Stationery,Markers,5,580.51,2034.59,0.406,255.77,Standard,COD,4.1,7,No
ORD102159,2025-07-20,CUST01585,Consumer,South,Telangana,Furniture,Furnishings,Whiteboard,2,210.54,294.17,0.301,67.2,Standard,Credit Card,3.0,8,No
ORD102637,2025-08-17,CUST01588,Small Business,South,Telangana,Furniture,Chairs,Visitor Chair,1,236.55,215.75,0.088,31.49,Standard,Credit Card,3.9,5,No
ORD100043,2023-09-26,CUST01439,Consumer,North,Delhi,Technology,Phones,Smartphone A,1,457.25,409.28,0.105,45.36,Standard,Upi,3.3,7,No
ORD102174,2023-06-29,CUST01058,Small Business,North,Haryana,Technology,Printers,Laser Printer,4,490.03,1842.56,0.06,358.64,Standard,Credit Card,3.4,9,No
ORD100205,2023-01-30,CUST01588,Consumer,West,Maharashtra,Furniture,Bookcases,Wooden Bookcase,3,307.6,848.8,0.08,217.71,Standard,Net Banking,3.2,8,No
ORD101474,2024-01-27,CUST01435,Small Business,South,Telangana,Office Supplies,Paper,Notebooks,1,97.45,84.04,0.138,18.51,Standard,Credit Card,4.0,3,No
ORD102101,2023-11-09,CUST01084,Consumer,South,Karnataka,Technology,Accessories,Headset,6,491.46,2978.86,0.144,358.96,Same Day,Credit Card,5.0,1,No
ORD100069,2023-08-11,CUST01007,Corporate,South,Karnataka,Office Supplies,Paper,A4 Paper,4,70.15,219.35,0.218,30.17,Standard,UPI,3.5,8,No
ORD101876,2025-11-05,CUST01493,Small Business,East,Bihar,Furniture,Bookcases,Metal Bookcase,5,271.12,1254.74,0.216,205.77,Standard,COD,3.3,8,No
ORD103000,2025-01-19,CUST01134,Corporate,West,Goa,Furniture,Tables,Conference Table,3,514.09,1153.51,0.252,136.57,Same Day,UPI,5.0,1,No
ORD102232,2025-06-02,CUST01256,Consumer,East,Bihar,Office Supplies,Stationery,Markers,1,116.85,93.7,0.198,14.98,Standard,UPI,4.3,6,No
ORD100138,2025-11-02,CUST01406,Consumer,North,Haryana,Furniture,Bookcases,Metal Bookcase,2,438.29,1023.24,0.011,245.76,Standard,Credit Card,3.8,6,No
ORD100797,2025-01-05,CUST01160,Consumer,West,Gujarat,Office Supplies,Binders,Document Folder,3,125.37,306.28,0.186,41.77,Standard,COD,4.5,5,No
ORD102181,2023-11-13,CUST01147,Consumer,West,Maharashtra,Furniture,Chairs,Office Chair,1,420.71,402.48,0.189,40.82,Standard,Net Banking,3.8,6,No
ORD102129,2025-10-05,CUST01202,Consumer,West,Rajasthan,Technology,Printers,Inkjet Printer,1,539.7,555.75,0.127,64.96,Standard,UPI,3.8,6,No
ORD100759,2024-12-04,CUST01341,Small Business,South,Karnataka,Office Supplies,Binders,Ring Binder,5,335.97,1867.52,0.058,584.68,Standard,UPI,4.1,4,No
ORD100542,2025-10-31,CUST01128,Consumer,North,Punjab,Office Supplies,Storage,Storage Box,2,208.28,439.52,0.106,108.96,Standard,Credit Card,4.3,4,No
ORD101020,2025-12-01,CUST01201,Corporate,North,Haryana,Office Supplies,Stationery,Markers,4,129.39,554.14,0.093,128.15,Same Day,Credit Card,4.6,1,No
ORD102672,2025-06-01,CUST01327,Small Business,East,West Bengal,Office Supplies,Stationery,Pens,3,237.04,644.21,0.094,184.88,Same Day,UPI,5.0,1,No
ORD100166,2023-03-27,CUST01065,Small Business,South,Karnataka,Office Supplies,Storage,Storage Box,3,334.77,966.99,0.092,292.49,Standard,COD,3.6,5,No
ORD100249,2023-05-03,CUST01137,Corporate,West,Maharashtra,Office Supplies,Stationery,Pens,4,310.02,1177.24,0.104,258.98,Standard,UPI,3.7,4,No
ORD101332,2025-02-11,CUST01099,Consumer,North,Haryana,Furniture,Chairs,Office Chair,1,1897.77,1843.2,0.029,346.62,Standard,credit card,4.2,5,No
ORD102018,2023-08-07,CUST01543,Consumer,South,Andhra Pradesh,Furniture,Chairs,Visitor Chair,4,547.6,1944.67,0.112,370.86,Standard,NetBanking,3.7,7,No
ORD100447,2025-03-26,CUST01053,Small Business,West,Rajasthan,Furniture,Bookcases,Metal Bookcase,1,509.97,431.39,0.202,49.32,Standard,Net Banking,4.7,3,No
ORD101359,2024-02-09,CUST01029,Consumer,East,Jharkhand,Office Supplies,Paper,Notebooks,1,67.22,61.29,0.088,15.49,Express,Credit Card,4.2,4,No
